-1.4555730819702148,-0.7466473579406738,8.870553970336914
-1.4364129304885864,-0.756227433681488,8.736432075500488
-1.3118720054626465,-0.8041278123855591,8.774752616882324
-1.1298505067825317,-0.7753875851631165,8.91845417022705
-0.9286687970161438,-0.8137078881263733,9.062154769897461
-0.8424481153488159,-0.8232879638671875,9.15795612335205
-0.8616082668304443,-0.7466473579406738,9.205856323242188
-1.0244696140289307,-0.7179071307182312,9.253756523132324
-1.2352312803268433,-0.708327054977417,9.196276664733887
-1.3406121730804443,-0.708327054977417,9.04299545288086
-1.3789324760437012,-0.650846540927887,8.908873558044434
-1.331032156944275,-0.6316863894462585,8.81307315826416
-1.1969109773635864,-0.6604266166687012,8.688531875610352
-1.0148894786834717,-0.5933660864830017,8.631052017211914
-0.8807684183120728,-0.5454657077789307,8.659791946411133
-0.7849676609039307,-0.5454657077789307,8.755592346191406
-0.7274872064590454,-0.4784051477909088,8.841813087463379
-0.7466473579406738,-0.4688250720500946,8.870553970336914
-0.9286687970161438,-0.49756529927253723,8.860973358154297
-1.177750825881958,-0.5646258592605591,8.928033828735352
-1.3693524599075317,-0.6221063137054443,9.004674911499023
-1.522633671760559,-0.6604266166687012,9.119635581970215
-1.5801141262054443,-0.7179071307182312,9.234596252441406
-1.4555730819702148,-0.7849676609039307,9.28249740600586
-1.283131718635559,-0.8328680396080017,9.311237335205078
-1.0532097816467285,-0.8807684183120728,9.359137535095215
-0.7753875851631165,-0.8807684183120728,9.339977264404297
-0.6316863894462585,-0.9190887212753296,9.29207706451416
-0.650846540927887,-0.9286687970161438,9.205856323242188
-0.7849676609039307,-0.947829008102417,9.167535781860352
-0.9861493110656738,-1.0148894786834717,9.129215240478516
-1.2543914318084717,-1.1011102199554443,9.234596252441406
-1.4459930658340454,-1.187330961227417,9.445358276367188
-1.426832914352417,-1.321452021598816,9.742341041564941
-1.1969109773635864,-1.4459930658340454,9.991422653198242
-0.9286687970161438,-1.522633671760559,10.125543594360352
-0.6604266166687012,-1.5417938232421875,10.135124206542969
-0.487985223531723,-1.5513739585876465,10.068063735961914
-0.3730242848396301,-1.5992742776870728,10.00100326538086
-0.2389031946659088,-1.5513739585876465,9.991422653198242
-0.24848327040672302,-1.5417938232421875,10.058483123779297
-0.42092469334602356,-1.5992742776870728,10.039322853088379
-0.7658075094223022,-1.6280145645141602,9.953102111816406
-1.091530203819275,-1.666334867477417,9.828561782836914
-1.331032156944275,-1.7142351865768433,9.684860229492188
-1.4747332334518433,-1.7238153219223022,9.627379417419434
-1.5130535364151,-1.7812957763671875,9.790241241455078
-1.3885126113891602,-1.896256685256958,10.154284477233887
-1.177750825881958,-1.9345769882202148,10.614128112792969
-0.8424481153488159,-1.9345769882202148,10.901530265808105
-0.6604266166687012,-1.9345769882202148,10.901530265808105
-0.6125262379646301,-1.9249969720840454,10.614128112792969
-0.6891668438911438,-1.8579363822937012,10.192604064941406
-0.8232879638671875,-1.810036063194275,9.656120300292969
-1.0340496301651,-1.7717156410217285,9.253756523132324
-1.2256512641906738,-1.7717156410217285,8.995094299316406
-1.3022918701171875,-1.7908759117126465,8.937614440917969
-1.2160711288452148,-1.800455927848816,9.081315040588379
-1.2352312803268433,-1.9154168367385864,9.416618347167969
-1.0723700523376465,-1.9537371397018433,9.87646198272705
-0.6221063137054443,-1.896256685256958,10.096803665161133
-0.38260436058044434,-1.9345769882202148,10.058483123779297
-0.39218443632125854,-1.9824774265289307,9.981842994689941
-0.5646258592605591,-1.9633172750473022,9.962682723999023
